Report No.,Code,Incident Type,Title,Date,Location,Latitude,Longitude,Description,Weapons,Actor Type,Actors,Actor Categories,Unspecified,Pistol,Revolver,Assault Rifle,Rifle,Shotgun,SMG,LMG,HMG,GL,AGL,RPG/ATW,Mortar,ATGM,MANPADS,Hand Grenade,Projected Gren,Rifle Gren,Munition,Ammo,Craft handgun,Craft Rifle,Craft Shotgun,Craft SMG,Craft RPG,Tags,Convergence,Arms Score,Source
5,VNM.2025.04.26.002,Seizure,Drug supplier's Quang Ninh home yields AR-15 rifle and K59 pistol,26 April 2025,"Mao Khe Ward, Dong Trieu City, Quang Ninh",21.0552521649564,106.602306196314,"Police seized one AR-15 assault rifle, one K59 pistol, and seven rounds of ammunition from the home of Hoang Minh Thanh in Mao Khe Ward, Dong Trieu City, Quang Ninh, on 26 April 2025. Police traced the suspect as the drug supplier for a group of karaoke-bar workers caught using methamphetamine at a rented room nearby. Thanh was taken into emergency custody on charges of illegal drug sales and firearms possession, while four associates — Nguyen Van Khang, Le Duc Thinh, Hoang Thi Mai, and Tran Quang Minh — were held for organizing illegal drug use.","1 AR-15 assault rifle
1 K59 pistol
7 rounds of ammunition.","Criminal Individual
Police","Criminal Individual (Hoang Minh Thanh, born 1990 — detained); Police (Mao Khe Ward Police, Quang Ninh Provincial Police Narcotics Investigation Department).","Criminal, State",,1,,1,,,,,,,,,,,,,,,,7,,,,,,Crime,Drug trafficking,6.07,https://cand.vn/cong-an-phuong-khoanh-vung-nhanh-nhom-nguoi-su-dung-ma-tuy-va-tang-tru-vu-khi-post767288.html
4,VNM.2025.04.21.001,Seizure,Methamphetamine user's home search turns up three firearms in Hai Phong,21 April 2025,"Nam Son Ward, An Duong District, Hai Phong",20.8757341631597,106.610544922558,"Police seized one shotgun, one pistol, one revolver, and 39 rounds of ammunition from the home of Vu Doan Thuan after he arrived at the local police station in an intoxicated state and admitted using methamphetamine in Nam Son Ward, An Duong District, Hai Phong on 21 April 2025. Thuan, who has three prior convictions, confessed on 23 April 2025 to illegally possessing and trading the weapons.","1 shotgun
1 pistol
1 revolver
39 rounds of ammunition.","Criminal Individual
Police","Criminal Individual (Vu Doan Thuan, born 1985 — perpetrator, three prior convictions, detained); Police (Hai Phong Municipal Police Security Investigation Department, Nam Son Ward Police).","Criminal, State",,1,1,,,1,,,,,,,,,,,,,,39,,,,,,Crime,,4.39,https://cand.vn/ke-ngao-da-den-cong-an-phuong-khai-nhan-dung-ma-tuy-co-3-khau-sung-va-39-vien-dan-post766149.html
0,VNM.2025.04.17.001,Seizure,Police-Criminal Gunfight Kills Officer as Drug Ring's AK-Pattern Rifles Seized in Quang Ninh,17 April 2025,"Tổ 10 Khu 10, Bãi Cháy, Hạ Long, Quảng Ninh, Vietnam",20.9683294525839,107.039233816989,"Police seized two AK-pattern assault rifles, one inert grenad, one ""col"" gun, three magazines, 154 rounds of ammunition, and explosives along with 25 heroin cakes, 8.84 grams of synthetic drugs, and 1 synthetic drug kit when they arrested 13 members of a suspected drug trafficking organization.

Cong An HCMC reported that the group was led by Nguyen Huu Dang, who was arrested during an operation in which he was caught attempting to sell 16 heroine cakes at the Dragon Castel apartment building in Ha Long. Another police team moved to arrest another group of suspects of the same network (apparently which had just made the transaction with suspect Dang) at the Dai Yen toll booth, but came under fire from men armed with AK-pattern rifles, killing one police officer and wounding another. An image showed a Type 56 assault rifle. 

Tuo Tre reported that the next day, police discovered another nine heroine cakes at suspect Bui Dinh Khanh's residence. The suspect was part of the group that fought back at Dai Yen and managed to escape before police located and arrested him a day after the incident in Dong Hai, Thanh Hoa City.","2 Type 56 assault rifles
1 'col' gun (type unclear)
1 inert grenade
3 magazines (not separately tallied)
154 rounds of ammunition
Unspecified quantity of explosives","Criminal Organization
Police",Criminal organization (drug trafficking network); Police,"Criminal, State",1,,,2,,,,,,,,,,,,1,,,2,154,,,,,,Crime,Drug trafficking,37.54,https://www.sggp.org.vn/quang-ninh-bat-them-8-doi-tuong-trong-chuyen-an-ma-tuy-quy-mo-lon-lien-tinh-post792912.html
0,VNM.2025.04.16.001,Seizure,Police Seize Four Pistols From Loan Shark Group in Hanoi,16 April 2025,"215 Ngo Xuan Quang, Trau Quy, Gia Lam, Hanoi",21.0155854688485,105.935968861682,"Police seized four pistols, silencers, and 86 rounds of ammunition when they arrested nine suspected members of a illegal loan shark group. The suspects reportedly generated VND 1.2 billion in illegal lending activities. Members of the suspected group also physically assaulted and injured three individuals at a social gathering on January 16. Images showed one Makarov pistol, one Zoraki M906-T pistol, two Zoraki 2914 pistols, two Bushnell suppressors, and  assorted ammunition.","1 Makarov pistol (real)
1 Zoraki M906-T pistol (craft handgun; blank-firer brand, treated as convertible)
2 Zoraki 2914 pistols (craft handguns; blank-firer brand, treated as convertible)
2 silencers (not separately tallied)
86 rounds of ammunition","Criminal Organization
Police",Criminal organization (loan shark group); Police,"Criminal, State",,1,,,,,,,,,,,,,,,,,,86,3,,,,,"Crime, Conversion",Illicit business,3.36,https://tuoitre.vn/bat-9-nguoi-cho-vay-lai-nang-thu-giu-nhieu-sung-dan-20250417000529297.htm
4,VNM.2025.04.16.002,Seizure,Drug dealer's Da Lat home yields four firearms,16 April 2025,"Ward 11, Da Lat City, Lam Dong",11.9476870530011,108.436157734144,"Police seized four firearms from the home of Bui Quat Cuong after catching him selling methamphetamine in Da Lat City, Lam Dong on 16 April 2025. A related raid the same night on an address in Ward 3 led to the arrest of two more suspects, Nguyen Van Phong and Vo Thi Ngoc Huyen, for drug dealing.","1 air rifle (craft rifle)
3 unspecified firearms
20 rounds of ammunition.","Criminal Individual
Police","Criminal Individual (Bui Quat Cuong, born 1995 — detained; Nguyen Van Phong, born 1990 — detained; Vo Thi Ngoc Huyen, born 1994 — detained); Police (Lam Dong Provincial Police Narcotics Investigation Department).","Criminal, State",3,,,,,,,,,,,,,,,,,,,20,,1,,,,Crime,Drug trafficking,4.2,https://cand.vn/bat-doi-tuong-ban-ma-tuy-thu-giu-4-vat-giong-sung-post765732.html
0,VNM.2025.04.08.001,Seizure,Police Seize Two Converted Revolvers After Hostage Standoff in Binh Duong,08 April 2025,"Hung Loc, Hung Dinh, Thuan An, Binh Duong",10.9408817510008,106.703212540136,"Police seized two revolvers when they arrested a man for holding an couple hostage at a rented room, apparently due to a romantic conflict. Police cordoned off the area and subdued the suspect with the use of tear gas. Image showed two revolvers, including a ZP-5. Voice of Vietnam/Tieng Noi Viet Nam reported that the suspect purchased the weapons over social media.",2 converted 'ZP-5' revolvers (craft handguns),"Criminal Individual
Police",Criminal individual (hostage-taker); Police,"Criminal, State",,,,,,,,,,,,,,,,,,,,,2,,,,,"Crime, Online, Conversion",,1,https://www.sggp.org.vn/binh-duong-khong-che-nguoi-dan-ong-mang-2-khau-sung-khong-che-doi-nam-nu-trong-phong-tro-post789643.html
4,VNM.2025.04.01.001,Seizure,Two men caught with air rifles built from online-ordered parts in Hoa Binh,01 April 2025,"Hop Thanh Commune, Hoa Binh City, Hoa Binh",20.8377066952397,105.332569201099,"Police seized two air rifles, branded AIRFORCE and Cricket, when they stopped Nguyen Anh Dai and Nguyen Thanh Duy on a motorbike near Hop Thanh Commune, Hoa Binh City, Hoa Binh on 1 April 2025. The pair said they had bought and assembled from online-ordered parts roughly a year earlier to hunt birds and small game.",2 air rifles (craft rifles).,"Criminal Individual
Police","Criminal Individual (Nguyen Anh Dai, born 1986 — detained; Nguyen Thanh Duy, born 1988 — detained); Police (Hop Thanh Commune Police, Hoa Binh Provincial Police Administrative Management and Social Order Department).","Criminal, State",,,,,,,,,,,,,,,,,,,,,,2,,,,Online,Environmental crime,2,https://cand.vn/ru-nhau-mua-sung-hoi-cung-linh-kien-ve-lap-rap-san-ban-chim-thu-post763967.html
0,VNM.2025.03.28.001,Seizure,Border Guards Seize Pistol From Smuggler Crossing Into Long An From Cambodia,28 March 2025,"Mỹ Quý Tây, Đức Huệ District, Long An",10.930449264185,106.149754292293,Border guards seized one firearm and 25 rounds of ammunition when they identified and arrested an individual attempting to illegally cross the border from Cambodia into Vietnam. Personnel discovered the items in his personal luggage during a search. The suspect purchased the items in Cambodia for VND 17 million with the intent of smuggling it back into Vietnam. An image showed a pistol and 25 rounds of ammunition.,"1 pistol
25 rounds of ammunition","Criminal Individual
Military",Criminal individual (smuggler); Military (Border Guard),"Criminal, State",,1,,,,,,,,,,,,,,,,,,25,,,,,,"Smuggling, Crime",,1.25,https://vietnamnet.vn/bat-thanh-nien-mua-sung-25-vien-dan-tu-campuchia-ve-viet-nam-de-dung-2387213.html
4,VNM.2025.03.17.001,Seizure,Homemade air gun and revolvers found in Da Lat rental room,17 March 2025,"Tram Hanh Commune, Da Lat City, Lam Dong",11.8593708586652,108.566765739995,"Police seized one craft air rifle, two revolvers, and 31 rounds of ammunition from the rented room of N.V.H. (born 1977) in Tram Hanh Commune, Da Lat City, Lam Dong, on 17 March 2025. The suspect admitted ordering gun components online to build the weapons himself for hunting, and separately buying chemicals to make fireworks for the Lunar New Year.","1 craft air rifle
2 revolvers (likely converted/craft)
approximately 31 rounds of ammunition.","Criminal Individual
Police","Criminal Individual (N.V.H., born 1977 — perpetrator, detained); Police (Lam Dong Provincial Security Investigation Agency, Tram Hanh Commune Police).","Criminal, State",,,,,,,,,,,,,,,,,,,,31,2,1,,,,"Crime, Online, Conversion",Environmental crime,2.31,https://cand.vn/kiem-tra-phong-tro-phat-hien-nhieu-sung-dan-thuoc-no-post762110.html
4,VNM.2025.03.16.001,Seizure,Man surrenders K54 pistol after shooting rival in leg during Thanh Hoa dispute,16 March 2025,"Phan Dinh Phung Residential Group, Dong Huong Ward, Thanh Hoa City, Thanh Hoa",19.8140295766516,105.79078672433,"Pham Tien Tung shot and wounded Nguyen Van Tu in the leg with a K54-pattern pistol following an argument in Dong Huong Ward, Thanh Hoa City, Thanh Hoa, on 16 March 2025. Tung fled but was persuaded by police to turn himself in and surrender the weapon. He was charged with attempted murder.",1 K54 pistol.,"Criminal Individual
Police","Criminal Individual (Pham Tien Tung, born 1977 — perpetrator, charged); Police (Thanh Hoa Provincial Police Criminal Police Department).","Criminal, State",,1,,,,,,,,,,,,,,,,,,,,,,,,"Crime, Interpersonal dispute",,1,https://cand.vn/dung-sung-quan-dung-giai-quyet-mau-thuan-post762851.html
0,VNM.2025.03.01.001,Seizure,Police Seize Air Rifle From Document Forgery Ring in Long An,01 March 2025,"Nationwide (main front Nhựt Chánh, Bến Lức, Long An)",10.6353994496394,106.471963754633,"Police seized air rifles along with blunt weapons and forged official documents (such as diplomas, drivers licenses, etc) when they disrupted an online network that specialized in dealing forged documents. The network was primarily active in the southern provinces. 

Police arrested four suspects, including a focal point who coordinated the movement of goods in Da Nang and a ring leader who used his pawn shop as a front for proceeds in Nhựt Chánh, Bến Lức, Long An Province. The network apparently operated with siloed 'departments' responsible for different aspects of the supply and sales chain. The authorities believe the network generated billions of VND through their sales. Accompanying images showed one high-quality air rifle.",1 air rifle,"Criminal Organization
Police",Criminal organization (document forgery network); Police,"Criminal, State",,,,,,,,,,,,,,,,,,,,,1,,,,,Crime,Criminal services,0.5,https://tuoitre.vn/pha-duong-day-lam-giay-to-gia-lien-tinh-khui-ra-ca-kho-vu-khi-20250411133353399.htm
0,VNM.2025.02.27.001,Seizure,"Police Seize Two Revolvers, One Converted, From Organized Crime Suspect in Da Nang",27 February 2025,"Ngu Hanh Son, Da Nang",16.0126477561207,108.257532966385,Police seized two guns and dozens of rounds of ammunition along with 30 grams of synthetic drugs and 10 ecstasy pills when they arrested a suspected organized crime leader wanted for a violent incident. Police arrested two other suspects wanted for the same incident. An image showed one high-end revolver and one likely converted ZP-5 revolver.,"1 revolver (unspecified, high-end)
1 likely converted 'ZP-5' revolver (craft handgun)
~40 rounds of ammunition","Criminal Organization
Police",Criminal organization; Police,"Criminal, State",,,1,,,,,,,,,,,,,,,,,40,1,,,,,"Crime, Conversion",,1.9,https://tuoitre.vn/on-lanh-kho-hang-nong-cua-nghi-pham-bi-truy-na-dac-biet-20250228104053906.htm
4,VNM.2025.02.21.001,Seizure,Drug ring leader's K54 pistol seized in Thai Binh raid,21 February 2025,"Hoang Dieu Ward, Thai Binh City, Thai Binh",20.4499405337479,106.346443684379,"Police seized one K54-pattern pistol and ammunition from Pham Duc Diep, the alleged leader of a drug-trafficking ring, during raids on the group's residences in Thai Binh City, Thai Binh, on 21 February 2025. Officers also recovered various narcotics. Diep and three associates — Ta Quang Hieu, Luong Van Hoang, and Nguyen Van Anh Hao — were taken into emergency custody on charges of illegal firearms trading and possession alongside drug offenses.","1 K54 pistol
~6 rounds of ammunition.","Criminal Organization
Police","Criminal Organization (Pham Duc Diep, born 1983 — leader, detained; Ta Quang Hieu, born 1984; Luong Van Hoang, born 1991; Nguyen Van Anh Hao, born 1998 — detained); Police (Thai Binh Provincial Police Narcotics Investigation Department).","Criminal, State",,1,,,,,,,,,,,,,,,,,,6,,,,,,Crime,Drug trafficking,1.06,https://cand.vn/triet-xoa-o-nhom-ma-tuy-thu-giu-sung-o-thai-binh-post759836.html
3,VNM.2025.02.08.001,Seizure,Two men charged after firing three warning shots in Dong Thap dispute,08 February 2025,"Phu Dien Commune, Thap Muoi District, Dong Thap",10.4517413727397,105.896189546657,"Pham Chi Bao and Nguyen Thanh Cong fired three rounds from a converted revolver into the air to intimidate Nguyen Hoang Giang before fleeing by motorbike during a dispute at Giang's home in Phu Dien Commune, Thap Muoi District, Dong Thap, on 8 February 2025. Giang reported the incident to commune police, who identified and questioned the pair. Bao admitted buying components online to build the revolver himself.",1 converted revolver.,"Criminal Individual
Police","Criminal Individual (Pham Chi Bao, born 2001 — perpetrator, charged; Nguyen Thanh Cong, born 2004 — perpetrator, charged); Police (Phu Dien Commune Police, Dong Thap Provincial Security Investigation Agency).","Criminal, State",,,,,,,,,,,,,,,,,,,,,1,,,,,"Crime, Online, Interpersonal dispute, Conversion",,0.5,https://cand.vn/bi-khoi-to-vi-no-3-phat-sung-de-doa-doi-phuong-post768245.html
3,VNM.2025.02.02.001,Seizure,Man charged after brandishing loaded handgun in Kien Giang dispute,02 February 2025,"My Thuan Commune, Hon Dat District, Kien Giang",10.2135935270673,105.092022796857,"Police seized one loaded handgun from Nguyen Van Sang after he brandished it to threaten a man during a dispute in My Thuan Commune, Hon Dat District, Kien Giang, on 2 February 2025. Sang had been handed the pre-loaded weapon by an associate, known only as Thanh, and accompanied Ngo Quoc Hao to confront a man accused of insulting Hao's father over an unrelated grievance. When the confrontation escalated and the target's relatives gathered, Sang drew the gun to threaten them, then fled and discarded it in a nearby house as police arrived.","1 handgun
~6 rounds of ammunition.","Criminal Individual
Police","Criminal Individual (Nguyen Van Sang, born 1995 — perpetrator, charged; Ngo Van Tan and Ngo Quoc Hao — associates, involved but not reported charged; ""Thanh"" — unidentified associate who supplied the weapon); Police (My Thuan Commune Police, Kien Giang Provincial Security Investigation Agency).","Criminal, State",,1,,,,,,,,,,,,,,,,,,6,,,,,,"Crime, Interpersonal dispute",,1.06,https://cand.vn/bi-khoi-to-vi-mang-sung-quan-dung-di-noi-chuyen-post758461.html
